ds,y,dayofweek,is_weekend,month,year,event,holiday,festival,temperature,precipitation,rainy,sunny
2025-01-13,28,0,0,1,2025,0,0,0,3.2583333333333333,0.0,0,1
2025-01-14,29,1,0,1,2025,0,0,0,7.704166666666666,0.0,0,1
2025-01-15,31,2,0,1,2025,0,0,0,5.4875,0.0,0,1
2025-01-16,41,3,0,1,2025,0,0,0,2.970833333333333,0.0,0,1
2025-01-17,44,4,0,1,2025,0,0,0,5.204166666666667,0.0,0,1
2025-01-18,45,5,1,1,2025,0,0,0,1.875,0.0,0,1
2025-01-19,21,6,1,1,2025,0,0,0,0.5916666666666667,0.1,1,0
2025-01-20,29,0,0,1,2025,0,0,0,3.1041666666666665,3.4,1,0
2025-01-21,29,1,0,1,2025,0,0,0,4.687500000000001,1.0,1,0
2025-01-22,26,2,0,1,2025,0,0,0,3.6750000000000007,1.5000000000000002,1,0
2025-01-23,32,3,0,1,2025,0,0,0,3.904166666666667,3.3,1,0
2025-01-24,36,4,0,1,2025,0,0,0,6.916666666666668,6.2,1,0
2025-01-25,43,5,1,1,2025,0,0,0,2.9625000000000004,0.0,0,1
2025-01-26,21,6,1,1,2025,0,0,0,3.5,4.8999999999999995,1,0
2025-01-27,39,0,0,1,2025,0,0,0,5.516666666666667,14.2,1,0
2025-01-28,35,1,0,1,2025,0,0,0,6.391666666666668,3.3000000000000003,1,0
2025-01-29,50,2,0,1,2025,0,0,0,5.441666666666666,0.0,0,1
2025-01-30,60,3,0,1,2025,0,0,0,3.4375,0.0,0,1
2025-01-31,40,4,0,1,2025,0,0,0,4.079166666666667,2.1,1,0
2025-02-01,47,5,1,2,2025,0,0,0,4.4875,0.0,0,1
2025-02-02,29,6,1,2,2025,0,0,0,4.258333333333334,0.0,0,1
2025-02-03,34,0,0,2,2025,0,0,0,6.329166666666665,0.0,0,1
2025-02-04,37,1,0,2,2025,0,0,0,7.379166666666666,0.8,1,0
2025-02-05,42,2,0,2,2025,0,0,0,4.254166666666667,0.0,0,1
2025-02-06,37,3,0,2,2025,0,0,0,2.1416666666666666,0.0,0,1
2025-02-07,36,4,0,2,2025,0,0,0,2.8125,2.4,1,0
2025-02-08,37,5,1,2,2025,0,0,0,2.929166666666667,1.4000000000000001,1,0
2025-02-09,31,6,1,2,2025,0,0,0,4.708333333333333,2.8000000000000007,1,0
2025-02-10,37,0,0,2,2025,0,0,0,3.420833333333334,3.8000000000000007,1,0
2025-02-11,31,1,0,2,2025,0,0,0,3.4375,1.8000000000000003,1,0
2025-02-12,42,2,0,2,2025,0,0,0,3.7125000000000004,0.6,1,0
2025-02-13,37,3,0,2,2025,0,0,0,2.420833333333333,0.2,1,0
2025-02-14,53,4,0,2,2025,0,0,0,2.05,0.30000000000000004,1,0
2025-02-15,48,5,1,2,2025,0,0,0,1.9166666666666667,1.6,1,0
2025-02-16,34,6,1,2,2025,0,0,0,1.895833333333334,1.4000000000000001,1,0
2025-02-17,39,0,0,2,2025,0,0,0,1.025,0.0,0,1
2025-02-18,35,1,0,2,2025,0,0,0,1.0125,0.0,0,1
2025-02-19,31,2,0,2,2025,0,0,0,2.5,1.0,1,0
2025-02-20,48,3,0,2,2025,0,0,0,10.8375,4.699999999999999,1,0
2025-02-21,48,4,0,2,2025,0,0,0,11.958333333333336,1.3000000000000003,1,0
2025-02-22,43,5,1,2,2025,0,0,0,9.095833333333333,0.0,0,1
